,true_labels,predicted_labels
12766,0,0
115925,23,2
17859,0,0
46441,1,18
112446,21,2
60257,4,4
32877,1,1
58091,3,3
103129,17,8
50329,2,2
18115,0,6
53672,2,2
59752,4,0
33604,1,1
16657,0,0
106613,18,11
120045,26,0
78599,8,10
4422,0,0
31867,0,0
37155,1,1
54185,3,0
116708,24,24
6010,0,0
79238,9,0
57363,3,3
21413,0,0
7284,0,0
72196,7,18
24602,0,0
100984,16,16
50999,2,2
110499,20,16
113465,22,3
104410,17,0
98084,15,30
27687,0,0
86945,11,0
79972,9,9
42743,1,1
86244,11,9
50399,2,10
122055,28,29
38782,1,1
109284,20,18
83936,10,6
102414,17,13
94236,13,11
58345,3,2
80627,9,16
94916,14,14
18248,0,0
79289,9,9
101472,16,16
11645,0,3
48168,2,2
46196,1,1
60743,4,15
59920,4,4
14479,0,0
86929,11,11
106303,18,21
6567,0,0
37517,1,1
5130,0,12
8730,0,0
111605,21,21
100707,16,16
50938,2,2
110309,20,0
57182,3,3
95087,14,14
87679,11,0
48434,2,18
60319,4,2
93512,13,22
56208,3,3
81715,9,9
40470,1,18
20302,0,0
19287,0,10
102794,17,17
116295,23,7
109618,20,6
8608,0,0
84210,10,1
1047,0,0
51462,2,2
76723,8,8
13373,0,0
13961,0,0
61312,4,30
20627,0,1
98955,15,10
41130,1,5
56282,3,3
72705,7,7
57478,3,3
35633,1,1
50566,2,2
68328,6,1
104844,18,18
30555,0,0
40490,1,1
86877,11,9
107848,19,16
118622,25,7
100202,16,2
38048,1,6
95931,14,0
13363,0,0
46200,1,1
82812,10,18
7635,0,0
85625,10,10
78057,8,0
53455,2,2
48038,2,2
85901,10,30
114891,22,13
27876,0,14
74077,7,7
109912,20,14
32560,0,0
35199,1,1
953,0,0
53635,2,2
17377,0,0
123550,29,1
16947,0,0
10873,0,0
95935,14,0
49397,2,20
73521,7,15
107304,19,9
118664,25,7
43414,1,1
59649,4,4
50645,2,25
116871,24,18
53736,3,3
12621,0,0
108461,19,9
110273,20,5
86617,11,11
51562,2,10
35615,1,1
12526,0,0
75255,8,8
105034,18,18
97093,15,7
119466,26,18
26193,0,0
33019,1,1
13933,0,0
94846,14,13
91928,13,7
106926,18,18
115617,23,7
87138,11,0
94976,14,15
86510,11,11
73456,7,4
98325,15,15
5095,0,1
108561,19,0
107961,19,13
110167,20,14
84687,10,10
30310,0,0
101011,16,16
124219,30,15
23637,0,0
15464,0,14
59392,4,0
61107,4,0
32685,0,0
4680,0,0
72803,7,7
109320,20,20
9239,0,0
15724,0,0
47203,2,0
64053,5,5
58516,3,7
84243,10,10
92893,13,13
63563,5,5
99353,15,4
83655,10,5
99906,16,0
96695,14,17
104274,17,17
113062,21,2
96237,14,21
115862,23,7
16234,0,9
86434,11,11
27053,0,0
58439,3,3
112264,21,21
31015,0,0
103006,17,17
57224,3,3
17295,0,0
26087,0,3
104082,17,13
32100,0,19
79080,9,9
83390,10,1
90206,12,0
80444,9,9
76887,8,6
109812,20,20
116791,24,1
106143,18,25
78129,8,1
58895,4,16
43695,1,1
53141,2,2
115443,23,10
117187,24,3
53215,2,2
52346,2,2
81114,9,9
118364,25,25
57597,3,3
111513,21,20
80189,9,9
35473,1,1
72898,7,1
115060,23,22
78516,8,3
111801,21,21
21262,0,0
50792,2,25
39193,1,1
45737,1,1
20333,0,0
14598,0,0
59942,4,16
56945,3,3
97335,15,0
60764,4,4
87206,11,11
85274,10,0
35336,1,1
10697,0,0
104709,17,20
5007,0,0
8965,0,0
25554,0,0
42698,1,1
99631,15,28
38142,1,10
99289,15,21
69973,6,8
54355,3,3
72426,7,7
90943,12,1
46997,2,2
31529,0,12
49618,2,2
32906,1,1
33389,1,1
87573,11,11
64470,5,1
113698,22,22
95471,14,14
72028,7,7
62161,4,4
122179,28,1
65803,5,5
113712,22,24
61498,4,12
111835,21,21
43865,1,1
12153,0,0
120205,26,1
31044,0,0
70645,6,6
113245,21,20
48885,2,5
32303,0,0
46279,1,1
102586,17,2
21501,0,0
67402,6,6
24429,0,0
15725,0,3
118107,25,13
104912,18,1
27028,0,0
62039,4,4
22637,0,0
116356,23,2
124680,30,10
9988,0,0
82556,10,1
87952,11,0
91366,12,0
112210,21,21
71943,7,7
41052,1,1
41780,1,1
6009,0,0
64937,5,6
46756,1,1
105406,18,18
9377,0,1
48243,2,2
796,0,0
24573,0,0
69816,6,25
118296,25,1
35514,1,8
4729,0,0
36221,1,1
111028,20,2
81476,9,0
76605,8,0
57444,3,3
15576,0,0
19064,0,0
102074,16,13
103053,17,9
110311,20,9
79690,9,9
20503,0,3
113256,21,21
54164,3,1
85664,10,15
4931,0,0
19083,0,0
53347,2,2
39985,1,1
43658,1,1
57502,3,3
111697,21,21
13130,0,0
75853,8,8
18520,0,0
87758,11,11
91365,12,12
12276,0,0
17980,0,10
51023,2,21
17895,0,0
108849,19,4
97761,15,0
83467,10,10
88722,11,11
9922,0,0
4636,0,9
4513,0,0
36318,1,3
108607,19,17
84998,10,10
37120,1,1
33736,1,10
38223,1,1
110490,20,20
92942,13,4
50221,2,2
103622,17,17
92128,13,20
5111,0,0
91171,12,0
112548,21,24
21599,0,0
78835,8,3
36682,1,1
99828,16,0
48054,2,2
103847,17,25
121911,28,28
26908,0,0
112916,21,21
100030,16,9
9962,0,0
99601,15,28
110549,20,20
28827,0,0
117205,24,2
44881,1,1
19869,0,0
78531,8,8
36933,1,1
108951,19,9
51526,2,2
112343,21,2
124946,30,4
89561,12,0
27543,0,2
43754,1,18
38330,1,1
20158,0,0
59302,4,16
109668,20,20
94393,13,0
96206,14,14
98310,15,22
7007,0,0
26569,0,0
34236,1,1
57421,3,24
50815,2,2
123873,29,10
32773,1,1
92762,13,11
109281,20,7
96252,14,14
93463,13,13
14300,0,0
53870,3,3
120602,27,25
25142,0,0
68062,6,1
123220,29,0
50743,2,26
19406,0,0
96043,14,14
2788,0,0
81482,9,5
85301,10,1
21504,0,0
52873,2,2
118956,25,25
47822,2,8
14778,0,0
105887,18,1
17906,0,0
105278,18,4
83503,10,10
1003,0,9
29064,0,0
43985,1,1
40419,1,1
93761,13,5
82125,9,9
88433,11,9
37374,1,1
98912,15,0
60170,4,1
8371,0,0
36078,1,1
40246,1,1
90775,12,12
62431,4,0
98788,15,21
90402,12,0
17976,0,0
98569,15,5
87913,11,8
69221,6,1
10571,0,0
119841,26,18
118384,25,2
1675,0,0
59639,4,10
45464,1,1
61809,4,2
36073,1,1
46613,1,1
107352,19,4
5087,0,0
84129,10,2
5270,0,0
8864,0,12
37688,1,1
71594,7,1
41982,1,6
10980,0,0
37859,1,13
43126,1,1
57309,3,3
12925,0,0
82707,10,10
82077,9,0
113790,22,1
110583,20,15
85651,10,0
102611,17,1
82796,10,10
115627,23,1
72897,7,11
6882,0,0
92398,13,13
34974,1,1
57347,3,3
47302,2,2
11668,0,0
65734,5,5
2125,0,0
62179,4,4
90711,12,12
75702,8,8
25303,0,0
65147,5,5
86108,11,13
98776,15,10
60248,4,4
108310,19,13
111227,20,20
15884,0,0
24187,0,0
85741,10,1
1022,0,0
59343,4,4
91673,12,0
123179,29,0
88190,11,0
113570,22,7
18498,0,0
250,0,12
11047,0,0
79280,9,9
114147,22,24
37955,1,1
68762,6,1
87302,11,0
30913,0,0
95223,14,14
74156,7,7
23904,0,0
4559,0,0
3848,0,0
38213,1,1
36974,1,1
89264,12,0
28043,0,11
18278,0,0
108827,19,12
22541,0,0
91278,12,1
13069,0,0
85105,10,7
116482,24,13
60026,4,4
20295,0,0
117222,24,0
45165,1,1
110455,20,20
4779,0,0
3149,0,0
3619,0,0
4419,0,0
80579,9,9
3,0,0
83660,10,4
86515,11,0
28089,0,0
96152,14,14
36856,1,1
27069,0,0
26072,0,0
107305,19,9
121138,27,0
76995,8,0
89166,12,9
119103,25,14
106276,18,18
57456,3,3
24327,0,0
87622,11,11
124904,30,4
75488,8,8
65959,5,4
41079,1,1
92966,13,13
6753,0,0
70208,6,1
2844,0,0
19402,0,0
109626,20,20
66710,5,5
62186,4,9
47264,2,0
86505,11,11
29138,0,0
3944,0,0
93462,13,11
48740,2,2
31224,0,0
50480,2,16
28116,0,0
81211,9,11
52560,2,2
114374,22,0
116493,24,13
72428,7,10
12488,0,0
110605,20,20
79373,9,9
30536,0,0
7126,0,0
45188,1,1
45756,1,1
44655,1,1
120921,27,0
1978,0,13
41297,1,1
116067,23,13
61689,4,0
122593,28,28
28970,0,1
48227,2,5
8317,0,0
99399,15,21
118222,25,14
62732,4,2
8795,0,0
27647,0,1
119595,26,3
58767,4,4
114839,22,1
72685,7,30
27812,0,0
15242,0,0
62913,4,0
15277,0,0
2924,0,8
62304,4,0
116258,23,2
28971,0,10
98990,15,20
123142,29,0
34168,1,1
43920,1,1
3047,0,0
87839,11,11
71252,7,5
117852,25,0
110322,20,8
86680,11,13
18954,0,0
34745,1,4
26500,0,0
122124,28,0
115236,23,2
80371,9,1
98457,15,28
29135,0,3
34921,1,1
50092,2,2
104930,18,8
71955,7,2
49062,2,2
46630,1,1
93208,13,13
105144,18,18
7760,0,0
77443,8,3
49344,2,15
29247,0,0
60015,4,4
91885,13,1
92771,13,0
64905,5,5
45894,1,1
38205,1,1
103645,17,17
67440,6,5
43710,1,1
69173,6,13
42461,1,1
36013,1,6
90765,12,12
82571,10,10
108376,19,0
524,0,0
37715,1,1
105960,18,1
31190,0,0
59260,4,17
3292,0,0
105691,18,1
15756,0,0
121879,28,5
34190,1,18
72906,7,10
44272,1,1
3674,0,0
109382,20,20
28838,0,0
98222,15,10
108074,19,17
29111,0,0
10551,0,0
91327,12,0
52901,2,1
84592,10,4
104964,18,18
103924,17,0
104103,17,1
60544,4,4
111333,20,20
15257,0,0
44995,1,1
28153,0,0
69691,6,0
68715,6,6
50875,2,2
32582,0,0
51278,2,2
76580,8,0
101707,16,9
99663,16,16
67725,6,8
69342,6,1
39966,1,1
97297,15,15
38456,1,10
24768,0,0
67765,6,0
48496,2,2
84955,10,5
108885,19,16
73722,7,4
72033,7,4
56954,3,3
120365,26,3
37767,1,1
112242,21,21
106467,18,1
53069,2,4
6201,0,0
116968,24,7
97004,14,14
90616,12,12
119842,26,2
13393,0,0
107362,19,16
25330,0,0
72568,7,7
3132,0,0
71141,7,1
44074,1,1
116224,23,7
37810,1,1
5020,0,0
11006,0,0
79073,9,9
86972,11,0
56082,3,3
122955,29,5
118704,25,0
84890,10,0
13726,0,0
95848,14,20
49163,2,2
116071,23,2
119128,25,8
79825,9,9
69200,6,10
35799,1,2
98346,15,0
50777,2,23
118779,25,9
120079,26,8
99829,16,4
66053,5,1
78936,9,9
80697,9,16
70745,6,6
106741,18,1
13709,0,0
37866,1,10
79418,9,17
56380,3,8
124642,30,28
53429,2,7
92530,13,11
3116,0,0
103112,17,15
82826,10,2
28472,0,0
89892,12,0
124104,30,4
64464,5,14
87449,11,18
7278,0,0
50045,2,2
80088,9,2
97692,15,30
18887,0,11
72000,7,4
60651,4,4
48441,2,2
20648,0,0
31333,0,0
30787,0,0
75996,8,0
124380,30,20
100514,16,9
111570,21,21
102415,17,3
112427,21,21
74614,7,7
60230,4,4
23080,0,0
16316,0,0
63395,5,9
28056,0,25
23857,0,0
7895,0,14
7302,0,11
21624,0,0
288,0,0
45011,1,1
33767,1,1
86101,11,3
16232,0,0
33331,1,1
79055,9,9
116570,24,20
88512,11,4
47056,2,1
51456,2,2
110477,20,20
27576,0,0
96149,14,2
112315,21,2
18726,0,0
34375,1,1
15440,0,0
64846,5,6
33802,1,1
56476,3,1
94872,14,20
111458,21,2
96757,14,14
91776,13,1
68986,6,0
28654,0,0
42168,1,1
36506,1,1
119860,26,3
120792,27,4
56226,3,3
40608,1,0
56664,3,3
93046,13,11
37562,1,1
106916,18,2
63536,5,5
106644,18,7
93218,13,13
21006,0,0
37870,1,7
46498,1,1
80341,9,9
90010,12,4
17008,0,0
52014,2,2
74983,7,7
21693,0,7
102190,16,1
51433,2,2
102934,17,2
100538,16,9
8375,0,0
42247,1,1
88317,11,0
55987,3,1
22726,0,0
17247,0,0
70170,6,2
101631,16,16
66949,5,13
70303,6,1
91691,12,12
70552,6,6
62783,4,0
106678,18,10
99792,16,9
27191,0,0
57810,3,3
92730,13,7
108711,19,16
90656,12,0
83215,10,8
93168,13,13
99945,16,16
28816,0,0
40350,1,5
34863,1,0
21089,0,0
118598,25,13
88374,11,17
42390,1,1
4362,0,0
38146,1,7
53924,3,17
943,0,16
93488,13,14
24909,0,4
59190,4,0
55445,3,1
68644,6,0
91605,12,0
6261,0,0
70785,6,1
124832,30,16
124615,30,30
122648,28,2
86228,11,11
102096,16,0
68473,6,0
36093,1,1
38486,1,6
70230,6,6
55577,3,8
102051,16,5
39667,1,1
47353,2,2
38265,1,12
33599,1,1
6662,0,0
77503,8,1
90617,12,1
103697,17,2
101741,16,5
102365,17,19
6392,0,0
40322,1,1
117786,25,24
105998,18,18
94173,13,13
44026,1,0
116991,24,3
60224,4,4
31853,0,0
120138,26,1
36402,1,24
90690,12,12
116399,24,20
34461,1,8
63223,5,5
93707,13,13
71228,7,1
98815,15,0
107888,19,3
65531,5,5
73280,7,18
63875,5,5
28501,0,0
2344,0,17
111123,20,18
35190,1,1
34772,1,1
123370,29,1
7594,0,0
44463,1,7
20084,0,0
73775,7,2
100583,16,2
92233,13,17
73964,7,7
103043,17,16
63961,5,10
12082,0,0
48950,2,2
9423,0,0
88049,11,11
52538,2,2
98777,15,4
110770,20,17
30572,0,9
123474,29,29
36781,1,1
113476,22,7
96632,14,5
756,0,0
114213,22,15
122104,28,0
67205,6,6
86725,11,9
22571,0,0
94630,14,14
111556,21,21
65487,5,5
80099,9,9
107359,19,12
50569,2,2
114343,22,2
36862,1,18
85323,10,20
76378,8,11
106024,18,1
48930,2,2
93118,13,20
88937,12,1
122346,28,0
11895,0,0
43900,1,1
5831,0,0
13852,0,9
72324,7,7
61459,4,4
94497,14,2
14666,0,0
120957,27,7
91342,12,12
92863,13,13
96215,14,0
77251,8,8
69355,6,2
61059,4,8
46658,1,1
62291,4,2
109350,20,20
107676,19,0
28627,0,0
5603,0,0
81916,9,9
61757,4,4
96298,14,0
119159,26,8
35824,1,1
110416,20,20
26420,0,0
91422,12,0
90980,12,12
110474,20,1
97595,15,2
46184,1,0
71593,7,7
66765,5,5
84004,10,10
111834,21,7
37518,1,1
94226,13,13
93508,13,13
95030,14,0
117773,25,2
15923,0,0
10475,0,0
3831,0,0
77645,8,3
30315,0,0
83341,10,2
2603,0,0
117527,24,11
18333,0,0
6757,0,0
54114,3,1
62387,4,4
79881,9,9
49171,2,1
75825,8,8
63167,5,19
66811,5,5
72167,7,7
23186,0,0
11557,0,0
27602,0,0
75861,8,5
83882,10,1
65331,5,5
81392,9,9
91629,12,0
27471,0,0
28197,0,0
121485,27,4
95592,14,17
19370,0,0
74079,7,7
56062,3,3
29976,0,0
50239,2,2
91520,12,12
14421,0,1
119118,25,6
27456,0,0
33280,1,1
116207,23,2
29505,0,0
56975,3,7
90785,12,12
29719,0,0
121062,27,7
94125,13,13
84409,10,5
22481,0,0
103036,17,0
69352,6,6
91388,12,0
124929,30,30
87152,11,1
7380,0,0
97374,15,2
17056,0,0
61019,4,4
99193,15,15
110789,20,20
64906,5,5
45773,1,1
40335,1,1
85626,10,7
73286,7,7
94821,14,13
69566,6,1
78022,8,8
75936,8,8
85742,10,10
52738,2,4
34530,1,6
49906,2,21
10329,0,0
85718,10,4
78005,8,28
62801,4,24
98294,15,15
14236,0,0
118630,25,8
45844,1,1
81343,9,9
19824,0,0
27674,0,5
32248,0,12
50077,2,17
47348,2,16
70755,6,5
122674,28,4
880,0,0
69257,6,1
52593,2,8
25023,0,0
20832,0,0
19878,0,9
64088,5,5
59703,4,4
80343,9,1
8403,0,3
115890,23,2
10507,0,0
62994,5,5
90142,12,17
92161,13,14
6856,0,0
122375,28,28
120366,26,13
97527,15,3
7628,0,0
113163,21,21
58588,3,3
39684,1,13
3085,0,0
35588,1,16
14594,0,0
22270,0,14
68364,6,6
14257,0,0
40191,1,1
90314,12,24
30522,0,0
17525,0,0
34441,1,7
93206,13,7
52867,2,20
3559,0,0
88180,11,11
43500,1,1
15039,0,0
26101,0,12
27270,0,0
76633,8,3
60086,4,0
15480,0,0
20279,0,0
34174,1,1
99114,15,0
107143,19,0
124394,30,4
10122,0,0
25283,0,0
81781,9,9
30097,0,0
83125,10,2
20473,0,0
114671,22,22
61337,4,0
45518,1,1
81509,9,16
16706,0,0
1836,0,0
69923,6,1
111429,21,21
67601,6,1
52610,2,13
58416,3,3
114231,22,3
77690,8,0
91410,12,0
74766,7,7
7781,0,0
15442,0,0
1480,0,14
39345,1,1
27067,0,0
96989,14,0
61034,4,4
19729,0,0
98625,15,0
87714,11,14
72544,7,4
77436,8,14
34430,1,1
76010,8,8
117848,25,25
110743,20,20
5540,0,5
91933,13,13
80991,9,0
63362,5,1
15731,0,0
42194,1,11
111902,21,21
72469,7,7
74814,7,4
51465,2,7
28441,0,0
80963,9,11
34943,1,1
36383,1,1
66044,5,5
19147,0,0
54806,3,3
38544,1,1
37995,1,1
14882,0,0
89635,12,9
100902,16,17
116487,24,13
70952,6,5
34916,1,1
95276,14,17
63384,5,5
44681,1,1
97640,15,16
86215,11,11
10171,0,0
48701,2,2
117175,24,13
54897,3,3
61007,4,4
47151,2,2
64369,5,5
109630,20,0
99863,16,9
36403,1,1
62452,4,4
19980,0,0
22351,0,0
96900,14,14
23619,0,0
10417,0,0
73327,7,1
42569,1,1
52422,2,2
72066,7,7
55384,3,3
51859,2,2
122525,28,1
102560,17,17
12066,0,0
96325,14,0
54308,3,3
86577,11,0
42896,1,0
28632,0,0
44424,1,1
56002,3,3
48224,2,9
59522,4,9
12680,0,0
5317,0,0
110900,20,13
91769,13,13
114657,22,7
98945,15,0
105351,18,18
11846,0,30
33113,1,1
86529,11,14
101688,16,0
31621,0,0
62606,4,0
98029,15,4
107301,19,9
5288,0,0
80953,9,9
120683,27,16
115013,23,4
79246,9,13
38788,1,1
118561,25,20
27237,0,0
63068,5,0
56140,3,3
82134,9,16
124790,30,0
15476,0,0
93931,13,13
117573,24,0
103817,17,2
33271,1,1
80526,9,0
35871,1,13
75747,8,0
34468,1,1
117339,24,0
112189,21,0
9037,0,0
73021,7,7
93752,13,13
12450,0,0
60311,4,4
52478,2,2
39000,1,13
3208,0,0
70150,6,18
24954,0,0
14194,0,0
35106,1,0
73064,7,21
49523,2,2
58610,3,3
51229,2,2
34625,1,1
96966,14,0
118172,25,11
44235,1,1
85113,10,7
31724,0,0
118500,25,18
35787,1,6
102711,17,0
100858,16,16
47393,2,0
38109,1,1
100182,16,9
108223,19,1
14682,0,0
111743,21,21
718,0,3
43807,1,1
19418,0,3
46290,1,1
54246,3,3
53899,3,15
123609,29,1
31690,0,0
13474,0,0
58410,3,8
116052,23,2
55780,3,3
116061,23,2
9658,0,10
118653,25,2
110413,20,20
42126,1,0
57365,3,5
22644,0,0
105676,18,21
78482,8,0
98184,15,3
73929,7,7
120832,27,4
63520,5,5
77956,8,26
41080,1,6
64030,5,1
59793,4,4
21941,0,1
116949,24,14
108277,19,16
11078,0,0
90246,12,1
51844,2,2
45808,1,7
119175,26,15
16408,0,0
97923,15,0
1458,0,0
80191,9,19
4190,0,0
27019,0,0
28447,0,0
34456,1,1
89177,12,0
124205,30,3
6501,0,0
112923,21,21
112176,21,21
93081,13,6
3309,0,0
96971,14,0
70694,6,5
24706,0,0
37421,1,6
45516,1,1
8452,0,0
19730,0,0
107423,19,15
114227,22,24
23,0,20
47144,2,5
102531,17,15
55273,3,3
46239,1,1
92339,13,1
119743,26,3
27697,0,0
113027,21,21
14841,0,0
60001,4,4
44457,1,1
79189,9,9
73514,7,8
15618,0,0
17382,0,0
33300,1,0
110424,20,20
71381,7,17
63466,5,6
121602,27,16
65371,5,5
123623,29,1
91538,12,12
85449,10,1
119470,26,20
25520,0,0
50655,2,2
99978,16,1
105102,18,18
15922,0,0
10639,0,0
27271,0,0
4935,0,0
58296,3,3
105650,18,1
123648,29,0
6299,0,0
50538,2,10
118235,25,2
65380,5,3
98810,15,2
37105,1,1
66552,5,0
38189,1,1
95243,14,14
45300,1,1
8589,0,0
102220,16,0
75964,8,13
23099,0,0
26310,0,10
40899,1,1
93793,13,0
41735,1,1
22071,0,3
86241,11,11
104752,17,0
90324,12,0
27421,0,0
123768,29,0
61368,4,4
70862,6,6
77298,8,8
11671,0,28
114466,22,8
123840,29,11
111772,21,21
19313,0,0
95526,14,15
84420,10,10
104704,17,17
117399,24,7
18718,0,0
102921,17,17
2762,0,1
119143,26,1
12266,0,0
86304,11,13
68152,6,6
43972,1,1
120371,26,0
111764,21,21
68884,6,21
117903,25,5
44997,1,1
120490,27,0
25756,0,0
60956,4,2
28588,0,0
38730,1,1
93484,13,9
10732,0,0
46012,1,1
98773,15,2
112211,21,5
114544,22,10
104487,17,1
69664,6,6
79357,9,9
52312,2,8
94555,14,14
60177,4,10
47747,2,10
105531,18,18
103759,17,5
14660,0,0
58469,3,3
87956,11,11
95217,14,17
109074,19,9
111646,21,20
3891,0,0
23546,0,0
89936,12,12
115601,23,17
99569,15,13
67139,6,1
108129,19,19
33764,1,8
50915,2,20
25084,0,0
105479,18,1
56166,3,3
18682,0,0
54829,3,3
29828,0,0
28342,0,0
27520,0,5
4764,0,0
101202,16,11
105336,18,18
115150,23,25
78555,8,1
11425,0,0
66295,5,5
48769,2,2
57561,3,3
69637,6,18
25206,0,4
50359,2,7
72451,7,5
25129,0,0
44426,1,1
33404,1,8
79492,9,9
98338,15,15
88819,11,11
102731,17,15
18630,0,1
27756,0,0
91223,12,0
79346,9,9
62202,4,2
33954,1,1
34549,1,1
62700,4,4
80114,9,16
123271,29,7
62500,4,4
124099,30,4
4269,0,0
74166,7,7
122068,28,0
92909,13,18
29972,0,0
5875,0,0
111063,20,20
75890,8,16
116606,24,24
15984,0,0
44155,1,1
90864,12,12
88125,11,11
88168,11,11
37833,1,1
38925,1,1
53321,2,2
13247,0,0
2713,0,0
28034,0,0
97157,15,7
100549,16,16
107965,19,6
48510,2,4
75065,8,8
86848,11,7
109462,20,15
78841,8,8
32094,0,0
26545,0,12
9368,0,0
78788,8,1
91304,12,12
3398,0,0
22589,0,0
74932,7,1
108845,19,0
34039,1,1
100759,16,9
67017,5,21
31861,0,0
14368,0,0
88681,11,11
14486,0,0
121032,27,13
23072,0,0
63070,5,13
92695,13,13
41956,1,21
1228,0,0
28216,0,0
52177,2,21
9506,0,0
42615,1,1
72464,7,7
112532,21,5
117400,24,13
27645,0,0
55855,3,0
47122,2,2
11175,0,0
63629,5,13
117298,24,24
118966,25,0
111172,20,13
89970,12,12
41261,1,1
94443,14,8
49933,2,7
65486,5,8
113426,21,20
61873,4,0
25320,0,17
104067,17,0
96209,14,13
51487,2,4
105696,18,1
21431,0,0
842,0,0
9751,0,16
51904,2,4
84070,10,2
93713,13,13
46377,1,1
75570,8,1
15348,0,0
89681,12,11
73011,7,2
119644,26,14
40493,1,1
56631,3,3
87209,11,0
17738,0,11
116546,24,1
39549,1,1
87698,11,0
4634,0,0
31824,0,0
106682,18,13
77691,8,8
99778,16,0
86503,11,18
15393,0,0
30820,0,0
80569,9,17
102803,17,17
33771,1,1
67430,6,6
108363,19,9
78544,8,0
79101,9,9
54676,3,3
62889,4,10
71297,7,7
32141,0,17
53786,3,3
37055,1,1
47444,2,0
512,0,13
30333,0,16
17254,0,0
16223,0,0
107068,19,16
41977,1,1
83407,10,10
109461,20,7
11854,0,0
42766,1,1
84550,10,10
1448,0,0
120782,27,0
115507,23,7
115514,23,7
87203,11,11
108416,19,9
16397,0,0
4724,0,0
48174,2,0
79994,9,9
62561,4,18
60274,4,4
81261,9,9
109489,20,20
99698,16,16
118968,25,4
12314,0,1
16131,0,0
44762,1,1
71413,7,7
68864,6,6
21229,0,10
33928,1,1
119888,26,1
11134,0,0
70042,6,1
94544,14,14
118442,25,14
100458,16,16
1568,0,0
28499,0,0
28079,0,0
39456,1,6
21550,0,4
7457,0,0
43561,1,1
41071,1,1
112725,21,18
63345,5,5
33212,1,1
61884,4,4
77423,8,23
68204,6,8
106469,18,18
119161,26,0
105999,18,1
30969,0,0
105826,18,18
19664,0,0
116257,23,24
79863,9,9
34023,1,1
58208,3,3
7134,0,0
25082,0,0
77046,8,1
81003,9,16
85608,10,10
45235,1,1
117969,25,0
55901,3,3
62997,5,0
28053,0,0
109008,19,9
63030,5,5
42799,1,1
25375,0,0
124633,30,30
33555,1,1
90562,12,0
103118,17,15
38168,1,1
16604,0,0
41363,1,1
30463,0,0
47641,2,2
42128,1,1
38001,1,1
48527,2,2
119402,26,14
109574,20,20
99686,16,16
87584,11,3
26342,0,0
18454,0,0
104284,17,0
94339,13,18
7206,0,0
102497,17,8
94904,14,0
112682,21,21
49732,2,10
109456,20,5
50427,2,2
96581,14,15
23489,0,4
40341,1,1
45768,1,1
79975,9,9
99507,15,17
42284,1,1
110906,20,2
19211,0,16
108068,19,11
57891,3,3
64011,5,5
9284,0,0
49003,2,2
47205,2,2
104399,17,17
59338,4,4
20958,0,0
97283,15,15
71858,7,21
6981,0,0
72086,7,7
74959,7,20
3752,0,12
106861,18,18
37789,1,1
113403,21,21
102,0,0
84384,10,1
92405,13,0
80581,9,9
109068,19,14
42813,1,8
48992,2,2
49218,2,2
62246,4,4
103640,17,17
24345,0,0
37802,1,1
482,0,0
19325,0,0
13561,0,0
111666,21,2
55179,3,3
37989,1,1
98861,15,2
55629,3,0
44032,1,1
118788,25,4
118658,25,14
51816,2,20
53104,2,2
41554,1,1
106384,18,18
84800,10,5
81403,9,9
111111,20,13
21808,0,0
43589,1,1
31329,0,0
27448,0,1
58083,3,7
17082,0,0
69983,6,6
117997,25,14
42737,1,0
23040,0,0
102976,17,17
64524,5,5
123222,29,29
114345,22,5
27008,0,12
117008,24,0
86756,11,11
116264,23,2
55345,3,3
13865,0,0
61661,4,0
26753,0,12
45655,1,0
71003,6,0
66850,5,13
46858,1,1
123272,29,3
75420,8,0
106058,18,2
71394,7,7
104480,17,17
37946,1,1
88647,11,11
8642,0,0
5047,0,0
41803,1,11
96540,14,14
77309,8,8
105834,18,13
92711,13,21
55907,3,3
78559,8,0
81064,9,0
102768,17,17
26721,0,1
60580,4,0
10205,0,0
45336,1,18
109004,19,16
28347,0,0
44571,1,3
57111,3,3
25182,0,30
20499,0,0
23837,0,0
116344,23,2
73499,7,15
50501,2,0
28843,0,0
18997,0,0
59448,4,10
28455,0,0
84894,10,8
35962,1,14
45889,1,1
66518,5,5
30986,0,0
90672,12,0
3746,0,0
40991,1,0
2148,0,0
99831,16,9
24001,0,0
58840,4,10
106457,18,18
21567,0,0
108200,19,14
26159,0,0
39039,1,1
14442,0,0
4442,0,0
31936,0,0
39501,1,1
124708,30,0
32072,0,0
81628,9,16
15403,0,0
12825,0,0
31395,0,0
36372,1,1
88642,11,11
24751,0,0
123699,29,7
72268,7,7
65396,5,5
79699,9,9
75789,8,8
37960,1,1
26334,0,0
92670,13,1
98899,15,11
4285,0,0
6188,0,0
979,0,0
95843,14,16
78882,8,0
8156,0,14
7290,0,12
44011,1,1
60875,4,4
121555,27,0
97629,15,13
14845,0,13
94911,14,15
89975,12,12
102713,17,14
10894,0,0
91546,12,12
107555,19,0
90144,12,4
36470,1,1
21772,0,16
50453,2,10
122840,28,0
54350,3,24
19669,0,0
111872,21,2
75674,8,8
52038,2,2
113162,21,2
86099,11,3
92482,13,1
74946,7,7
15047,0,0
61106,4,0
114279,22,1
100535,16,13
102610,17,3
113489,22,14
54193,3,3
102833,17,15
15662,0,0
12265,0,0
99669,16,16
123533,29,3
66581,5,1
17314,0,0
101901,16,20
26827,0,0
110757,20,16
93742,13,13
19910,0,4
