,true_labels,predicted_labels
19165,0,0
102408,17,17
62656,4,4
83156,10,10
76020,8,8
62788,4,4
75850,8,8
48628,2,2
12557,0,29
124126,30,30
82683,10,10
41015,1,1
32318,0,0
53348,2,2
82348,9,9
74282,7,7
58159,3,3
16577,0,0
15799,0,0
4663,0,0
37316,1,1
23443,0,0
97782,15,15
65182,5,5
81390,9,9
86331,11,11
3270,0,0
122007,28,28
66059,5,5
44749,1,1
62332,4,4
58532,3,3
112142,21,21
15562,0,0
1479,0,0
34686,1,1
115671,23,23
52844,2,2
13148,0,0
78973,9,9
71757,7,7
110809,20,20
25584,0,0
16153,0,0
103156,17,17
22402,0,0
98553,15,15
24096,0,0
3329,0,0
26164,0,0
109037,19,19
98056,15,15
100098,16,16
22200,0,0
43002,1,1
30758,0,0
65962,5,5
1742,0,0
14804,0,9
77717,8,8
116133,23,23
93598,13,13
2627,0,0
99406,15,15
118676,25,25
26186,0,0
123616,29,29
32513,0,0
25179,0,0
78035,8,8
98608,15,15
2333,0,0
80304,9,9
119744,26,26
10213,0,0
97967,15,15
19263,0,0
82814,10,10
122590,28,10
82721,10,10
32727,0,0
45803,1,1
16117,0,15
61917,4,4
53538,2,2
52457,2,2
49929,2,14
59521,4,4
80095,9,9
6691,0,0
84183,10,10
72866,7,7
17606,0,0
36875,1,1
76414,8,8
119710,26,26
42165,1,1
4256,0,0
106104,18,18
51390,2,2
89844,12,0
110766,20,20
116368,24,24
35988,1,1
54060,3,3
91677,12,12
47757,2,0
48765,2,2
120270,26,1
69243,6,1
118246,25,25
86734,11,11
116569,24,24
110054,20,20
118018,25,25
51916,2,2
121409,27,27
17884,0,0
60565,4,4
34305,1,1
86878,11,11
9814,0,0
86640,11,11
80705,9,9
58571,3,3
94818,14,16
80544,9,9
43000,1,1
32695,0,0
6554,0,0
67686,6,6
114941,22,22
56334,3,3
55198,3,3
48256,2,7
9652,0,0
80558,9,9
47848,2,2
80120,9,16
11372,0,0
37571,1,1
113577,22,22
60735,4,4
28829,0,0
83079,10,10
73910,7,7
1295,0,0
6602,0,0
96884,14,14
93250,13,13
72874,7,2
6754,0,0
50144,2,2
9317,0,0
24494,0,0
25653,0,0
62036,4,4
30336,0,0
98642,15,15
51821,2,1
95064,14,14
54449,3,3
94016,13,13
15593,0,0
113867,22,22
93720,13,13
121427,27,27
113996,22,22
68799,6,6
63380,5,5
114351,22,22
65406,5,5
123628,29,29
23868,0,9
36261,1,1
79708,9,9
18093,0,0
77068,8,8
110426,20,20
74333,7,7
115478,23,23
20255,0,0
57898,3,3
84011,10,10
114687,22,22
110856,20,20
45352,1,1
54670,3,3
95406,14,14
8141,0,0
2624,0,0
76462,8,8
107520,19,19
701,0,0
88178,11,11
41292,1,1
67754,6,0
40217,1,1
46296,1,1
22739,0,0
40114,1,1
12310,0,0
23595,0,0
62283,4,4
29824,0,0
12373,0,0
91028,12,0
76814,8,8
116725,24,24
80003,9,9
82576,10,10
40374,1,1
68982,6,6
119974,26,26
20960,0,0
8665,0,0
54925,3,3
19614,0,2
11947,0,0
94844,14,14
83089,10,10
72259,7,7
117619,24,24
70802,6,6
1808,0,0
31156,0,0
92823,13,13
50527,2,2
58381,3,3
62893,4,4
100296,16,16
110351,20,20
96221,14,14
20355,0,0
74056,7,7
13824,0,0
118708,25,25
3031,0,0
20489,0,0
20542,0,0
55924,3,3
89652,12,12
98853,15,15
70171,6,1
33110,1,1
58366,3,3
87022,11,11
43365,1,1
49110,2,2
40271,1,1
66906,5,5
122367,28,28
42641,1,1
8546,0,0
49406,2,2
99461,15,15
44163,1,23
46583,1,1
109590,20,20
88554,11,11
42654,1,1
9783,0,3
5052,0,0
16502,0,0
46575,1,1
6948,0,0
105148,18,18
14952,0,0
99132,15,15
97494,15,15
23927,0,0
75175,8,8
60775,4,4
23146,0,0
33080,1,1
78130,8,8
44097,1,1
43215,1,1
90635,12,12
21096,0,0
85497,10,10
87885,11,11
83015,10,10
51424,2,2
37533,1,6
88597,11,11
68627,6,6
40401,1,1
72919,7,7
43616,1,1
87981,11,11
56434,3,1
62067,4,4
6545,0,0
67545,6,6
33833,1,1
89727,12,12
82690,10,10
74930,7,7
34323,1,1
102810,17,17
107644,19,19
39515,1,1
800,0,0
15000,0,0
102962,17,17
19355,0,0
70026,6,6
93545,13,13
72809,7,7
37288,1,1
13694,0,0
121691,27,27
115698,23,2
117854,25,25
66466,5,5
96328,14,14
31646,0,0
14712,0,0
114333,22,22
65065,5,5
107841,19,19
117381,24,24
16307,0,0
28991,0,0
12603,0,0
64251,5,5
13688,0,0
30749,0,0
22524,0,2
70571,6,6
5995,0,0
116735,24,24
73066,7,7
91441,12,12
90286,12,0
104636,17,17
36162,1,1
88011,11,11
7013,0,0
76980,8,8
82545,9,0
64890,5,5
100626,16,16
106023,18,18
79999,9,9
99674,16,16
118949,25,25
56712,3,3
42897,1,1
68600,6,6
116986,24,24
82553,9,9
123120,29,29
58485,3,3
68432,6,6
49318,2,2
39118,1,1
84512,10,28
119778,26,26
3272,0,0
24282,0,0
113777,22,22
118282,25,25
85401,10,10
22910,0,0
19230,0,0
52231,2,2
116373,24,24
32311,0,0
15189,0,0
16451,0,0
90108,12,12
9659,0,0
52489,2,2
20268,0,0
10918,0,0
93294,13,13
36074,1,1
95047,14,0
61984,4,11
42603,1,1
118538,25,25
22935,0,0
64819,5,5
74629,7,7
44710,1,1
51147,2,2
49320,2,2
68886,6,6
110917,20,20
33454,1,1
12273,0,0
905,0,0
63152,5,5
137,0,0
14181,0,0
11823,0,0
89914,12,6
42250,1,1
90753,12,12
63771,5,5
50322,2,2
2971,0,0
50754,2,2
114323,22,22
121899,28,28
75512,8,8
28996,0,0
76665,8,8
40512,1,3
47222,2,2
11328,0,0
87407,11,11
121578,27,27
36423,1,1
93674,13,13
99373,15,15
86484,11,11
121745,28,28
99587,15,15
113860,22,22
120462,26,26
74443,7,7
92359,13,13
109371,20,20
104370,17,17
63224,5,5
32335,0,0
59384,4,4
116798,24,24
13513,0,0
23392,0,0
51601,2,2
124064,30,30
82645,10,10
31580,0,0
93675,13,13
107452,19,19
83628,10,10
2172,0,0
57059,3,3
56219,3,3
60553,4,4
7255,0,0
80973,9,9
46171,1,1
68961,6,1
120621,27,27
104382,17,17
37234,1,1
107192,19,19
112239,21,21
29774,0,0
118796,25,25
6510,0,0
56419,3,3
16800,0,0
35469,1,1
112500,21,21
56001,3,3
120972,27,27
27998,0,0
111969,21,21
96461,14,14
66420,5,5
107291,19,19
7318,0,0
14395,0,0
80178,9,9
75261,8,8
79456,9,9
97580,15,15
31599,0,0
31392,0,0
88134,11,11
34513,1,1
37811,1,6
122156,28,28
88639,11,11
6459,0,0
30551,0,17
114768,22,22
121548,27,27
97472,15,15
40913,1,1
52556,2,2
47649,2,28
57462,3,3
72875,7,7
71886,7,7
69006,6,6
68490,6,6
48763,2,2
81722,9,9
49070,2,2
90448,12,12
112539,21,21
85921,10,10
68724,6,6
109213,20,20
96236,14,14
72472,7,7
70834,6,6
105765,18,18
41008,1,1
80961,9,9
100692,16,9
114695,22,22
7332,0,0
72001,7,7
74468,7,7
45059,1,1
101135,16,16
51100,2,2
31265,0,2
93769,13,13
10936,0,0
17952,0,0
102602,17,17
65401,5,5
40890,1,1
7281,0,0
43044,1,1
43349,1,1
42041,1,1
120895,27,27
72140,7,7
18550,0,0
42052,1,0
46179,1,1
43565,1,1
91893,13,13
109246,20,20
45328,1,1
69469,6,0
10028,0,0
59218,4,4
122846,28,28
2964,0,0
81756,9,9
78204,8,30
96720,14,14
106689,18,18
44302,1,0
98299,15,15
45259,1,1
104669,17,2
98701,15,15
111300,20,20
95963,14,0
106372,18,18
54656,3,3
24098,0,0
45070,1,1
82290,9,9
52862,2,2
14522,0,0
32030,0,0
114903,22,22
81276,9,9
69040,6,6
48712,2,2
13367,0,0
49719,2,2
113817,22,22
9579,0,0
84701,10,18
86438,11,11
52040,2,2
7479,0,0
71681,7,7
35647,1,1
37135,1,1
68953,6,7
66462,5,5
120382,26,26
92457,13,13
77940,8,8
16332,0,0
28168,0,0
40859,1,1
53783,3,3
95327,14,14
87917,11,11
19031,0,0
1220,0,0
92182,13,13
39722,1,1
112268,21,21
43509,1,1
56825,3,3
91294,12,12
4401,0,0
54161,3,3
43531,1,1
51199,2,2
10373,0,0
110349,20,20
85756,10,10
85633,10,10
109559,20,20
124506,30,30
7178,0,0
20023,0,0
90119,12,12
93539,13,13
29726,0,0
15006,0,0
50238,2,2
103328,17,17
91645,12,12
66756,5,5
83585,10,10
2121,0,0
70433,6,6
106771,18,18
97097,15,15
965,0,0
100191,16,16
118746,25,1
46356,1,1
45625,1,1
1579,0,0
62620,4,0
49000,2,2
37332,1,1
79461,9,9
115000,23,23
28524,0,0
35244,1,1
61875,4,4
64983,5,5
70002,6,6
107570,19,19
53030,2,2
23269,0,0
55765,3,3
33854,1,1
93802,13,13
4543,0,0
54388,3,3
11887,0,0
70294,6,6
84537,10,10
43873,1,1
23256,0,2
75601,8,8
14967,0,0
32690,0,0
62614,4,4
96883,14,14
62571,4,12
25754,0,0
24521,0,0
84936,10,10
3046,0,0
115067,23,1
29820,0,0
11644,0,0
42469,1,1
37926,1,1
33962,1,1
42511,1,1
45811,1,7
3029,0,0
49134,2,2
31948,0,0
27246,0,0
33505,1,1
104856,18,18
118412,25,25
96348,14,0
67704,6,6
105421,18,18
110403,20,20
18634,0,0
113313,21,21
9599,0,0
18497,0,0
68064,6,1
118000,25,25
67595,6,6
91119,12,12
34848,1,1
27478,0,0
111501,21,21
51409,2,2
83675,10,10
114804,22,1
41925,1,1
67861,6,6
31266,0,0
24183,0,0
64253,5,5
67550,6,6
112881,21,21
42066,1,1
8992,0,0
55682,3,1
55811,3,3
7055,0,0
107053,19,19
42289,1,1
20190,0,0
72064,7,7
89502,12,12
21189,0,16
11449,0,0
11409,0,0
57536,3,3
11026,0,0
89747,12,12
122854,28,28
93247,13,13
56303,3,3
22199,0,0
75572,8,0
108280,19,19
48497,2,2
10926,0,0
21389,0,0
107715,19,19
55091,3,3
113177,21,21
4618,0,0
78913,9,9
44821,1,1
41023,1,1
13289,0,0
96070,14,14
103510,17,7
63577,5,5
14054,0,0
99593,15,15
104788,18,18
46916,1,1
96479,14,14
6890,0,0
21321,0,0
8428,0,22
114396,22,22
73975,7,7
54366,3,3
103679,17,17
30962,0,0
23394,0,0
34199,1,1
111607,21,21
63515,5,5
116135,23,23
57376,3,3
64332,5,5
23305,0,0
10138,0,0
46656,1,1
122066,28,28
82892,10,0
89542,12,12
70914,6,6
19349,0,0
62392,4,1
39723,1,1
59334,4,4
117995,25,25
84095,10,10
51509,2,2
50814,2,2
36703,1,1
29380,0,4
41149,1,1
77074,8,8
114327,22,22
101106,16,16
40904,1,1
3988,0,0
72719,7,7
98378,15,15
124715,30,30
44773,1,1
68482,6,6
115071,23,23
90280,12,12
24612,0,0
108309,19,19
68605,6,1
25817,0,0
40507,1,1
54687,3,7
48828,2,2
18048,0,0
85732,10,0
20594,0,0
68288,6,1
100477,16,16
83617,10,10
28740,0,0
87586,11,11
113885,22,22
4845,0,24
71482,7,7
6811,0,0
86203,11,11
90641,12,12
28889,0,0
83647,10,0
59365,4,0
96269,14,14
9083,0,0
65462,5,5
72097,7,7
17808,0,0
12399,0,0
19206,0,0
28579,0,0
56571,3,3
113853,22,22
27123,0,0
27173,0,0
9069,0,0
112646,21,21
118617,25,25
94563,14,14
93284,13,13
16449,0,0
120520,27,27
7743,0,22
120997,27,27
60688,4,0
92025,13,13
55456,3,3
37378,1,1
27152,0,0
48472,2,2
24835,0,0
13327,0,0
112441,21,21
123933,29,29
81493,9,9
124476,30,30
117598,24,24
105577,18,18
39359,1,1
1030,0,0
123497,29,1
29911,0,0
672,0,0
103548,17,17
84914,10,10
18659,0,0
1744,0,0
27953,0,0
96121,14,14
118480,25,25
59162,4,4
773,0,0
120593,27,27
89746,12,12
9354,0,0
72299,7,1
11199,0,0
115691,23,23
106072,18,18
56214,3,3
71076,6,6
66438,5,5
52440,2,2
8214,0,0
37949,1,1
109625,20,20
96373,14,14
24546,0,0
38527,1,1
19113,0,0
105291,18,18
1926,0,0
75490,8,17
18849,0,0
70730,6,6
27977,0,0
47630,2,2
75289,8,10
38763,1,1
68076,6,6
68493,6,6
11431,0,0
91601,12,12
72087,7,2
71883,7,7
115989,23,23
117656,24,24
96106,14,14
23067,0,0
111054,20,20
101535,16,16
241,0,0
73951,7,2
78737,8,8
26180,0,0
67185,6,1
85009,10,10
53415,2,0
13439,0,0
47618,2,2
113692,22,22
22476,0,0
58776,4,4
56757,3,3
15333,0,0
120880,27,27
56229,3,3
68768,6,6
72384,7,7
63587,5,5
22982,0,0
73323,7,7
109428,20,20
25064,0,0
55496,3,3
50137,2,2
27316,0,0
64451,5,5
16323,0,0
119580,26,26
33684,1,1
48574,2,2
41183,1,1
65012,5,5
98984,15,15
67000,5,5
652,0,0
104335,17,17
97796,15,15
53557,2,2
107580,19,19
85803,10,10
30729,0,0
34981,1,1
121974,28,28
10538,0,0
62641,4,4
35601,1,1
29636,0,0
58573,3,3
61977,4,4
98521,15,0
31513,0,0
121774,28,28
61932,4,4
40847,1,6
62914,4,4
41998,1,1
60374,4,2
124882,30,30
30813,0,0
398,0,0
68251,6,6
63195,5,5
92111,13,13
113072,21,21
94874,14,14
88742,11,11
95799,14,14
21688,0,0
75870,8,8
85197,10,10
112295,21,21
42379,1,1
68130,6,6
56432,3,0
51657,2,2
441,0,0
103656,17,17
63889,5,5
36700,1,1
56748,3,3
22793,0,0
29892,0,0
67036,5,5
93711,13,13
12562,0,0
38303,1,1
12606,0,0
93703,13,13
82794,10,10
50789,2,2
63792,5,5
15525,0,0
81421,9,9
84109,10,10
219,0,0
50740,2,2
41169,1,1
6556,0,0
22708,0,0
106872,18,18
115285,23,23
8313,0,0
24246,0,0
39690,1,1
8786,0,0
116458,24,24
120610,27,27
63300,5,5
101779,16,16
101782,16,16
48148,2,2
119111,25,25
120859,27,27
39949,1,1
100139,16,16
71750,7,7
21076,0,0
1715,0,0
70109,6,6
64633,5,5
40442,1,1
78719,8,11
7701,0,0
34066,1,1
6509,0,0
95473,14,14
920,0,0
89397,12,12
49132,2,2
93015,13,13
107348,19,9
55395,3,3
64570,5,5
16009,0,0
35636,1,1
119747,26,26
74610,7,7
86626,11,11
80924,9,9
387,0,0
103881,17,17
87035,11,11
97099,15,15
115064,23,23
117297,24,24
15614,0,0
89650,12,12
23083,0,0
81498,9,9
33081,1,1
66908,5,5
18893,0,0
83854,10,0
82955,10,0
35359,1,1
64287,5,5
49842,2,2
111574,21,21
35365,1,1
121099,27,27
23163,0,0
98531,15,2
54417,3,3
98824,15,15
115582,23,23
58757,4,4
121978,28,28
35372,1,1
21907,0,0
67776,6,6
64893,5,5
120896,27,27
13610,0,0
7538,0,0
79613,9,9
58250,3,3
26698,0,0
43143,1,1
46550,1,1
19488,0,0
16165,0,0
112105,21,21
93690,13,13
67335,6,6
24934,0,0
72186,7,7
106000,18,18
77574,8,0
68725,6,6
115462,23,23
43690,1,1
5981,0,0
54382,3,3
107088,19,0
104839,18,18
36991,1,1
17049,0,0
38068,1,1
8514,0,0
89688,12,12
122475,28,28
90823,12,6
11719,0,0
74114,7,7
66571,5,5
96561,14,14
21271,0,0
96246,14,14
99623,15,15
67337,6,6
110174,20,20
122121,28,28
6323,0,0
29137,0,0
92627,13,13
76048,8,8
90554,12,12
11872,0,0
41791,1,1
195,0,3
118852,25,25
106201,18,18
18586,0,0
121253,27,27
110329,20,20
90685,12,12
110116,20,20
54159,3,3
91147,12,12
99798,16,16
84371,10,10
98414,15,15
70937,6,6
60005,4,4
70723,6,6
56717,3,3
121862,28,28
40257,1,1
121370,27,27
12009,0,0
40070,1,1
93175,13,13
59549,4,0
117420,24,24
96013,14,14
85189,10,10
1309,0,0
40437,1,1
86319,11,11
30321,0,0
35782,1,1
50418,2,2
54403,3,3
38524,1,1
24163,0,0
12586,0,0
19672,0,30
118305,25,25
101479,16,16
88136,11,11
61115,4,4
46495,1,1
34203,1,1
81928,9,9
115313,23,23
78468,8,5
63595,5,5
92964,13,13
17783,0,11
110987,20,20
21666,0,0
88543,11,11
31032,0,0
67164,6,6
105427,18,18
54749,3,3
15022,0,0
69219,6,6
5078,0,0
71741,7,2
23190,0,0
122560,28,28
117144,24,24
6649,0,0
15252,0,20
5771,0,0
39482,1,1
122072,28,28
20051,0,0
5872,0,0
20858,0,0
122,0,0
46913,1,1
42640,1,1
20019,0,9
8638,0,0
87557,11,11
57749,3,3
97538,15,15
46030,1,1
64405,5,5
98052,15,15
17142,0,0
45271,1,1
83627,10,10
55143,3,3
101383,16,16
56034,3,3
108832,19,19
39830,1,1
121061,27,27
110072,20,20
6444,0,0
9024,0,0
74524,7,7
58050,3,3
91053,12,12
61144,4,4
14405,0,0
61279,4,4
79723,9,9
49124,2,17
60151,4,4
101932,16,16
93053,13,13
43325,1,1
61341,4,4
39864,1,1
67368,6,6
118505,25,25
38606,1,1
116275,23,23
74530,7,7
58362,3,3
49006,2,2
9162,0,0
21260,0,0
75892,8,0
116274,23,23
20950,0,0
87873,11,11
28808,0,0
37200,1,1
26163,0,0
31796,0,0
21064,0,0
2309,0,0
21147,0,0
81153,9,9
2267,0,0
98517,15,15
71822,7,7
70794,6,6
80183,9,9
66519,5,5
74725,7,7
4004,0,0
103257,17,17
90242,12,0
124080,30,30
45575,1,1
21034,0,0
44059,1,1
77864,8,8
37150,1,1
111615,21,21
39246,1,1
84499,10,2
95110,14,14
102550,17,17
33100,1,1
47514,2,2
120642,27,27
11386,0,0
45549,1,1
81799,9,9
52640,2,2
36150,1,1
95497,14,14
116864,24,24
122548,28,28
72557,7,7
50076,2,2
77344,8,8
75203,8,8
78251,8,8
33552,1,1
84771,10,10
86508,11,11
29256,0,0
57100,3,3
58979,4,4
20109,0,0
68182,6,6
30462,0,0
106888,18,18
48220,2,2
78357,8,8
42514,1,1
85071,10,10
105196,18,18
27261,0,0
91547,12,12
59124,4,4
17329,0,1
55847,3,3
101208,16,16
124778,30,30
30923,0,28
102983,17,17
77203,8,8
116099,23,23
49350,2,2
87072,11,11
112942,21,21
90767,12,12
38753,1,1
122515,28,1
35803,1,1
86361,11,11
67012,5,5
8384,0,0
85897,10,10
58042,3,3
11472,0,0
119206,26,26
123303,29,29
58409,3,3
52162,2,2
93856,13,0
22002,0,0
118423,25,25
98034,15,15
78394,8,8
43577,1,1
5353,0,0
122554,28,28
34104,1,1
1032,0,0
97185,15,15
49569,2,2
5941,0,0
36391,1,1
97633,15,8
12357,0,0
56509,3,3
52547,2,2
28417,0,0
55542,3,0
454,0,0
84806,10,2
85194,10,10
38629,1,1
118853,25,25
92257,13,13
123666,29,29
68635,6,6
20619,0,0
60448,4,4
112620,21,21
58569,3,3
25269,0,0
82170,9,9
78803,8,8
94056,13,13
83409,10,0
88396,11,11
4159,0,0
56080,3,3
110881,20,20
93646,13,13
48132,2,2
118980,25,25
64224,5,5
113419,21,21
57639,3,3
4654,0,0
37457,1,1
82744,10,0
7663,0,0
46712,1,1
29885,0,0
107849,19,19
25292,0,0
2468,0,0
99235,15,0
111275,20,20
91008,12,12
4580,0,0
46776,1,1
57830,3,3
92834,13,13
32572,0,0
111421,21,21
55875,3,3
36879,1,1
83549,10,10
52596,2,2
32960,1,1
55939,3,3
86341,11,11
82123,9,9
105446,18,18
267,0,0
45886,1,1
84467,10,10
37911,1,1
67588,6,6
21878,0,0
91763,13,13
79402,9,0
15584,0,0
80160,9,9
97124,15,15
51640,2,2
112055,21,21
110110,20,20
7082,0,0
58963,4,4
96010,14,14
80794,9,9
54468,3,3
53145,2,2
109684,20,20
44274,1,1
109542,20,20
54791,3,3
13320,0,0
4387,0,0
115041,23,23
74602,7,7
79336,9,1
58661,3,3
24948,0,0
116144,23,23
47675,2,2
83078,10,10
110928,20,20
6569,0,0
35291,1,1
11976,0,0
4749,0,0
121380,27,27
6891,0,0
70650,6,6
112077,21,21
44030,1,1
36871,1,1
82716,10,10
110889,20,20
37857,1,1
78967,9,9
4243,0,0
42328,1,1
7200,0,0
109322,20,20
51989,2,2
49959,2,2
4168,0,0
111380,21,21
110922,20,20
41211,1,1
94008,13,13
86571,11,11
68664,6,6
4107,0,0
113126,21,21
110780,20,20
81327,9,9
6920,0,0
1205,0,0
81225,9,9
22668,0,0
4413,0,0
119812,26,1
10361,0,0
21077,0,0
30102,0,0
71369,7,7
49675,2,2
78176,8,8
90966,12,8
121299,27,27
76484,8,1
98051,15,15
49342,2,2
93978,13,13
90343,12,12
39971,1,1
62043,4,4
79249,9,9
49788,2,2
120497,27,1
18053,0,0
118135,25,25
23751,0,8
106142,18,18
61765,4,4
7841,0,30
30221,0,0
89662,12,12
69947,6,6
57377,3,3
73894,7,7
62070,4,4
80322,9,9
60991,4,4
25501,0,0
71547,7,7
54919,3,3
105895,18,18
77501,8,8
31396,0,0
119648,26,26
7706,0,0
38431,1,1
94896,14,14
90052,12,12
21082,0,0
82775,10,10
2322,0,0
95685,14,14
101923,16,16
65932,5,5
123833,29,0
51635,2,2
25896,0,0
123853,29,29
82829,10,10
84962,10,10
54802,3,3
92208,13,13
96239,14,14
21452,0,0
48141,2,2
26679,0,0
97901,15,0
72088,7,7
54151,3,0
76444,8,8
33813,1,1
36459,1,1
88690,11,11
71093,7,7
68063,6,6
9019,0,0
85551,10,10
71900,7,7
23690,0,0
124950,30,30
48590,2,2
84646,10,10
60701,4,4
8542,0,0
20252,0,0
43135,1,1
33965,1,1
100688,16,16
35576,1,1
59647,4,4
45044,1,1
99591,15,18
2099,0,0
11811,0,0
112047,21,21
100391,16,16
74631,7,7
68911,6,6
108385,19,19
15190,0,0
96928,14,0
101637,16,0
34896,1,1
31982,0,0
116210,23,21
103762,17,17
113836,22,22
49453,2,0
43438,1,1
116251,23,23
59568,4,4
11983,0,0
43328,1,1
36707,1,1
10667,0,0
35991,1,1
29440,0,0
53872,3,3
19823,0,0
22503,0,0
103660,17,17
17826,0,0
84598,10,10
84801,10,10
52951,2,2
95540,14,14
59144,4,4
55742,3,3
49164,2,2
43241,1,1
41485,1,1
61002,4,4
115992,23,23
105355,18,18
44176,1,1
95875,14,14
63154,5,5
20868,0,0
66840,5,5
6479,0,0
67624,6,0
93188,13,13
27542,0,0
98090,15,15
57286,3,0
55487,3,3
34014,1,6
107047,19,19
79157,9,9
76359,8,8
83859,10,10
57984,3,3
57838,3,3
12259,0,1
31830,0,0
101304,16,16
86864,11,11
122553,28,28
3003,0,0
75077,8,8
4246,0,0
115948,23,23
55191,3,3
1583,0,0
104768,17,17
30349,0,0
41859,1,0
105875,18,18
119216,26,26
34344,1,1
95855,14,14
64438,5,5
16261,0,0
42649,1,1
41028,1,1
60619,4,4
114186,22,22
44740,1,1
81826,9,9
78536,8,8
76528,8,8
117249,24,24
35982,1,1
90,0,0
18572,0,0
114139,22,22
117243,24,24
124735,30,30
110530,20,20
58037,3,3
6682,0,0
102315,17,17
105329,18,18
24402,0,0
10858,0,0
31134,0,0
108962,19,19
8784,0,0
83164,10,10
81473,9,9
10661,0,0
11758,0,0
56765,3,3
30629,0,0
122054,28,28
124316,30,30
117362,24,24
22136,0,0
67578,6,6
70447,6,6
124682,30,30
36591,1,1
41829,1,1
123786,29,1
106828,18,18
122705,28,28
23344,0,0
94811,14,14
11720,0,0
122969,29,29
106745,18,18
92484,13,1
68924,6,6
100234,16,0
47784,2,2
101,0,0
110340,20,20
75746,8,8
53344,2,2
56616,3,3
5034,0,0
114646,22,22
58489,3,3
46695,1,1
68268,6,6
74708,7,7
118252,25,25
32271,0,0
30970,0,0
66340,5,5
90654,12,12
19124,0,0
10228,0,0
113310,21,21
41062,1,1
27688,0,0
108616,19,19
43483,1,1
10591,0,0
94143,13,13
89417,12,12
83264,10,10
52368,2,2
11193,0,0
78668,8,8
45484,1,1
5031,0,0
45199,1,1
102246,17,17
108525,19,9
73377,7,7
10524,0,0
48147,2,2
65755,5,5
2852,0,0
72767,7,7
40678,1,1
62449,4,4
5373,0,0
99144,15,15
21117,0,0
21591,0,0
112373,21,21
172,0,0
98296,15,15
90094,12,12
113594,22,22
71559,7,7
8005,0,0
58674,3,3
105825,18,18
1241,0,0
26674,0,0
43238,1,1
120553,27,27
3136,0,0
61369,4,4
60132,4,4
5082,0,0
71021,6,6
8150,0,0
107312,19,19
86110,11,11
19765,0,0
18031,0,0
119224,26,26
121559,27,27
34637,1,1
19931,0,0
71893,7,7
19197,0,0
54411,3,3
67944,6,6
58633,3,3
38962,1,1
41140,1,1
90523,12,12
87976,11,11
33560,1,1
105885,18,18
39240,1,1
8020,0,0
8022,0,0
44524,1,1
103377,17,17
110002,20,20
110033,20,20
151,0,0
97942,15,15
112307,21,21
119331,26,26
44969,1,1
74827,7,7
2644,0,0
94095,13,13
113185,21,21
28073,0,0
13154,0,0
41265,1,1
75719,8,8
101718,16,9
32180,0,0
62243,4,4
56687,3,3
69333,6,6
76549,8,8
22285,0,0
83448,10,10
100749,16,2
1863,0,0
54668,3,3
67835,6,6
20094,0,15
58993,4,4
6836,0,0
112183,21,21
47847,2,2
85832,10,0
6658,0,0
22619,0,0
55104,3,0
51340,2,2
54678,3,3
92543,13,25
24899,0,0
72961,7,7
92731,13,13
9090,0,0
18534,0,0
32546,0,0
99308,15,0
28613,0,0
25264,0,0
35762,1,1
70839,6,6
22552,0,0
26138,0,0
12309,0,0
26090,0,0
14614,0,0
40606,1,1
41076,1,1
57648,3,3
111655,21,21
65608,5,5
109645,20,20
1655,0,0
84372,10,10
43467,1,1
54959,3,3
110028,20,20
99388,15,15
29159,0,0
113227,21,21
14441,0,0
43409,1,1
34138,1,1
60221,4,2
15377,0,0
66700,5,5
53835,3,3
73209,7,7
21516,0,0
109499,20,20
66950,5,5
115550,23,2
124156,30,30
109791,20,20
94567,14,14
72736,7,7
25054,0,0
106099,18,18
119680,26,26
32102,0,0
51387,2,2
48161,2,2
54597,3,3
18029,0,0
82270,9,9
60509,4,4
99506,15,15
37897,1,1
74686,7,7
12252,0,0
99256,15,9
82345,9,9
51451,2,2
117364,24,24
76166,8,8
44581,1,1
90345,12,12
52190,2,2
28565,0,0
112274,21,21
98295,15,15
4731,0,0
51803,2,2
98449,15,15
98500,15,15
21287,0,0
32237,0,0
103695,17,17
20214,0,0
67727,6,6
97076,15,15
68660,6,28
115933,23,23
28320,0,0
37977,1,1
3761,0,0
58359,3,3
46805,1,0
94714,14,14
15543,0,0
39785,1,1
64969,5,5
58591,3,3
116160,23,23
118042,25,25
43321,1,1
7881,0,0
24705,0,0
9812,0,0
121653,27,27
75716,8,8
29556,0,0
112370,21,21
11943,0,0
66955,5,5
13422,0,0
44530,1,1
10331,0,0
122061,28,28
62105,4,4
55392,3,3
7350,0,0
114717,22,22
13940,0,0
58076,3,3
71983,7,7
107808,19,9
347,0,0
36325,1,1
50353,2,2
10289,0,0
7037,0,0
122850,28,28
90553,12,12
24340,0,0
22363,0,0
76437,8,8
14339,0,0
116533,24,24
51231,2,2
93894,13,13
117330,24,24
59344,4,4
86702,11,11
97163,15,15
62917,4,4
41622,1,1
103497,17,17
107178,19,19
74307,7,7
16160,0,0
47436,2,2
100065,16,16
68270,6,6
72627,7,7
28427,0,0
40306,1,1
66613,5,5
39289,1,1
111734,21,21
92521,13,13
46347,1,1
119163,26,26
113075,21,21
21855,0,0
64974,5,5
71247,7,7
102900,17,17
78105,8,8
25664,0,0
29868,0,0
45941,1,1
945,0,0
11599,0,0
84231,10,2
115129,23,23
23919,0,0
5852,0,0
91160,12,12
1290,0,0
39439,1,1
13839,0,0
79213,9,9
24994,0,0
36857,1,1
103472,17,17
46065,1,1
11965,0,0
59114,4,21
36842,1,1
47967,2,2
