,true_labels,predicted_labels
113790,22,0
110583,20,0
85651,10,0
102611,17,0
82796,10,0
115627,23,1
72897,7,0
6882,0,0
92398,13,1
34974,1,1
57347,3,0
47302,2,0
11668,0,0
65734,5,1
2125,0,0
62179,4,0
90711,12,0
75702,8,0
25303,0,0
65147,5,0
86108,11,0
98776,15,0
60248,4,0
108310,19,0
111227,20,0
15884,0,0
24187,0,0
85741,10,1
1022,0,0
59343,4,0
91673,12,0
123179,29,0
88190,11,0
113570,22,0
18498,0,0
250,0,0
11047,0,0
79280,9,0
114147,22,0
37955,1,1
68762,6,0
87302,11,0
30913,0,0
95223,14,0
74156,7,0
23904,0,0
4559,0,0
3848,0,0
38213,1,0
36974,1,1
89264,12,0
28043,0,0
18278,0,0
108827,19,0
22541,0,0
91278,12,0
13069,0,0
85105,10,0
116482,24,0
60026,4,0
20295,0,0
117222,24,0
45165,1,1
110455,20,0
4779,0,0
3149,0,0
3619,0,0
4419,0,0
80579,9,0
3,0,0
83660,10,0
86515,11,0
28089,0,0
96152,14,0
36856,1,1
27069,0,0
26072,0,0
107305,19,0
121138,27,0
76995,8,0
89166,12,0
119103,25,0
106276,18,1
57456,3,0
24327,0,0
87622,11,0
124904,30,0
75488,8,0
65959,5,0
41079,1,1
92966,13,0
6753,0,0
70208,6,0
2844,0,0
19402,0,0
109626,20,0
66710,5,0
62186,4,0
47264,2,0
86505,11,0
29138,0,0
3944,0,0
93462,13,0
48740,2,0
31224,0,0
50480,2,0
28116,0,0
81211,9,0
52560,2,0
114374,22,0
116493,24,0
72428,7,0
12488,0,0
110605,20,1
79373,9,0
30536,0,0
7126,0,0
45188,1,0
45756,1,1
44655,1,1
120921,27,0
1978,0,0
41297,1,0
116067,23,0
61689,4,0
122593,28,0
28970,0,1
48227,2,0
8317,0,0
99399,15,0
118222,25,0
62732,4,0
8795,0,0
27647,0,0
119595,26,0
58767,4,0
114839,22,1
72685,7,0
27812,0,0
15242,0,0
62913,4,0
15277,0,0
2924,0,0
62304,4,0
116258,23,0
28971,0,0
98990,15,0
123142,29,0
34168,1,1
43920,1,1
3047,0,0
87839,11,0
71252,7,1
117852,25,0
110322,20,0
86680,11,0
18954,0,0
34745,1,0
26500,0,0
122124,28,0
115236,23,0
80371,9,1
98457,15,0
29135,0,0
34921,1,0
50092,2,0
104930,18,0
71955,7,2
49062,2,2
46630,1,1
93208,13,0
105144,18,0
7760,0,0
77443,8,0
49344,2,0
29247,0,0
60015,4,0
91885,13,0
92771,13,0
64905,5,0
45894,1,0
38205,1,1
103645,17,0
67440,6,0
43710,1,1
69173,6,0
42461,1,1
36013,1,1
90765,12,0
82571,10,0
108376,19,0
524,0,0
37715,1,1
105960,18,0
31190,0,0
59260,4,0
3292,0,0
105691,18,1
15756,0,0
121879,28,0
34190,1,1
72906,7,0
44272,1,0
3674,0,0
109382,20,0
28838,0,0
98222,15,0
108074,19,0
29111,0,0
10551,0,0
91327,12,0
52901,2,0
84592,10,0
104964,18,0
103924,17,0
104103,17,1
60544,4,1
111333,20,0
15257,0,0
44995,1,1
28153,0,0
69691,6,0
68715,6,1
50875,2,0
32582,0,0
51278,2,0
76580,8,0
101707,16,0
99663,16,0
67725,6,1
69342,6,0
39966,1,1
97297,15,0
38456,1,0
24768,0,0
67765,6,0
48496,2,0
84955,10,0
108885,19,0
73722,7,0
72033,7,0
56954,3,0
120365,26,0
37767,1,1
112242,21,0
106467,18,1
53069,2,0
6201,0,0
116968,24,0
97004,14,0
90616,12,0
119842,26,1
13393,0,0
107362,19,0
25330,0,0
72568,7,1
3132,0,0
71141,7,0
44074,1,1
116224,23,0
37810,1,1
5020,0,0
11006,0,0
79073,9,0
86972,11,0
56082,3,0
122955,29,0
118704,25,0
84890,10,0
13726,0,0
95848,14,0
49163,2,0
116071,23,0
119128,25,0
79825,9,0
69200,6,0
35799,1,0
98346,15,0
50777,2,0
118779,25,0
120079,26,0
99829,16,0
66053,5,0
78936,9,0
80697,9,0
70745,6,0
106741,18,1
13709,0,0
37866,1,0
79418,9,0
56380,3,0
124642,30,0
53429,2,0
92530,13,0
3116,0,0
103112,17,0
82826,10,0
28472,0,0
89892,12,0
124104,30,0
64464,5,0
87449,11,0
7278,0,0
50045,2,2
80088,9,0
97692,15,0
18887,0,0
72000,7,0
60651,4,0
48441,2,0
20648,0,0
31333,0,0
30787,0,0
75996,8,0
124380,30,0
100514,16,0
111570,21,0
102415,17,0
112427,21,0
74614,7,0
60230,4,0
23080,0,0
16316,0,0
63395,5,0
28056,0,0
23857,0,0
7895,0,0
7302,0,0
21624,0,0
288,0,0
45011,1,1
33767,1,1
86101,11,0
16232,0,0
33331,1,1
79055,9,0
116570,24,0
88512,11,0
47056,2,0
51456,2,0
110477,20,0
27576,0,0
96149,14,0
112315,21,0
18726,0,0
34375,1,0
15440,0,0
64846,5,0
33802,1,1
56476,3,1
94872,14,0
111458,21,0
96757,14,0
91776,13,0
68986,6,0
28654,0,0
42168,1,1
36506,1,1
119860,26,0
120792,27,0
56226,3,0
40608,1,0
56664,3,1
93046,13,0
37562,1,1
106916,18,0
63536,5,0
106644,18,0
93218,13,0
21006,0,0
37870,1,0
46498,1,1
80341,9,0
90010,12,0
17008,0,0
52014,2,2
74983,7,0
21693,0,0
102190,16,0
51433,2,0
102934,17,0
100538,16,0
8375,0,0
42247,1,1
88317,11,0
55987,3,1
22726,0,0
17247,0,0
70170,6,0
101631,16,0
66949,5,0
70303,6,0
91691,12,0
70552,6,1
62783,4,0
106678,18,0
99792,16,9
27191,0,0
57810,3,0
92730,13,0
108711,19,0
90656,12,0
83215,10,0
93168,13,0
99945,16,0
28816,0,0
40350,1,0
34863,1,0
21089,0,0
118598,25,0
88374,11,1
42390,1,1
4362,0,0
38146,1,1
53924,3,0
943,0,0
93488,13,0
24909,0,0
59190,4,0
55445,3,0
68644,6,0
91605,12,0
6261,0,0
70785,6,0
124832,30,0
124615,30,0
122648,28,0
86228,11,0
102096,16,0
68473,6,0
36093,1,1
38486,1,1
70230,6,1
55577,3,0
102051,16,0
39667,1,1
47353,2,0
38265,1,0
33599,1,1
6662,0,0
77503,8,1
90617,12,0
103697,17,0
101741,16,0
102365,17,0
6392,0,0
40322,1,1
117786,25,0
105998,18,0
94173,13,0
44026,1,0
116991,24,0
60224,4,0
31853,0,0
120138,26,0
36402,1,0
90690,12,0
116399,24,1
34461,1,0
63223,5,0
93707,13,0
71228,7,1
98815,15,0
107888,19,0
65531,5,0
73280,7,0
63875,5,0
28501,0,0
2344,0,0
111123,20,0
35190,1,0
34772,1,1
123370,29,0
7594,0,0
44463,1,1
20084,0,0
73775,7,0
100583,16,0
92233,13,0
73964,7,0
103043,17,0
63961,5,0
12082,0,0
48950,2,0
9423,0,0
88049,11,0
52538,2,0
98777,15,0
110770,20,0
30572,0,0
123474,29,0
36781,1,1
113476,22,0
96632,14,0
756,0,0
114213,22,0
122104,28,0
67205,6,0
86725,11,0
22571,0,0
94630,14,0
111556,21,0
65487,5,0
80099,9,0
107359,19,0
50569,2,2
114343,22,0
36862,1,1
85323,10,0
76378,8,0
106024,18,1
48930,2,2
93118,13,0
88937,12,0
122346,28,0
11895,0,0
43900,1,1
5831,0,0
13852,0,0
72324,7,1
61459,4,0
94497,14,0
14666,0,0
120957,27,0
91342,12,0
92863,13,0
96215,14,0
77251,8,1
69355,6,0
61059,4,0
46658,1,1
62291,4,0
109350,20,0
107676,19,0
28627,0,0
5603,0,0
81916,9,0
61757,4,0
96298,14,0
119159,26,0
35824,1,1
110416,20,0
26420,0,0
91422,12,0
90980,12,0
110474,20,1
97595,15,2
46184,1,0
71593,7,0
66765,5,0
84004,10,10
111834,21,0
37518,1,1
94226,13,0
93508,13,0
95030,14,0
117773,25,0
15923,0,0
10475,0,0
3831,0,0
77645,8,0
30315,0,0
83341,10,0
2603,0,0
117527,24,0
18333,0,0
6757,0,0
54114,3,1
62387,4,0
79881,9,0
49171,2,1
75825,8,0
63167,5,0
66811,5,1
72167,7,1
23186,0,0
11557,0,0
27602,0,0
75861,8,0
83882,10,1
65331,5,5
81392,9,0
91629,12,0
27471,0,0
28197,0,0
121485,27,0
95592,14,0
19370,0,0
74079,7,0
56062,3,0
29976,0,0
50239,2,2
91520,12,0
14421,0,0
119118,25,0
27456,0,0
33280,1,1
116207,23,2
29505,0,0
56975,3,0
90785,12,0
29719,0,0
121062,27,0
94125,13,0
84409,10,0
22481,0,0
103036,17,0
69352,6,0
91388,12,0
124929,30,0
87152,11,0
7380,0,0
97374,15,0
17056,0,0
61019,4,0
99193,15,0
110789,20,0
64906,5,0
45773,1,1
40335,1,1
85626,10,0
73286,7,0
94821,14,0
69566,6,1
78022,8,0
75936,8,0
85742,10,0
52738,2,0
34530,1,0
49906,2,0
10329,0,0
85718,10,0
78005,8,0
62801,4,1
98294,15,0
14236,0,0
118630,25,1
45844,1,0
81343,9,0
19824,0,0
27674,0,0
32248,0,0
50077,2,0
47348,2,0
70755,6,1
122674,28,0
880,0,0
69257,6,0
52593,2,0
25023,0,0
20832,0,0
19878,0,0
64088,5,0
59703,4,0
80343,9,0
8403,0,0
115890,23,0
10507,0,0
62994,5,0
90142,12,0
92161,13,0
6856,0,0
122375,28,0
120366,26,0
97527,15,0
7628,0,0
113163,21,2
58588,3,0
39684,1,1
3085,0,0
35588,1,0
14594,0,0
22270,0,0
68364,6,1
14257,0,0
40191,1,1
90314,12,0
30522,0,0
17525,0,0
34441,1,0
93206,13,0
52867,2,0
3559,0,0
88180,11,0
43500,1,1
15039,0,0
26101,0,0
27270,0,0
76633,8,1
60086,4,0
15480,0,0
20279,0,0
34174,1,1
99114,15,0
107143,19,0
124394,30,0
10122,0,0
25283,0,0
81781,9,0
30097,0,0
83125,10,0
20473,0,0
114671,22,1
61337,4,0
45518,1,1
81509,9,0
16706,0,0
1836,0,0
69923,6,1
111429,21,0
67601,6,0
52610,2,0
58416,3,0
114231,22,0
77690,8,0
91410,12,0
74766,7,1
7781,0,0
15442,0,0
1480,0,0
39345,1,1
27067,0,0
96989,14,0
61034,4,0
19729,0,0
98625,15,0
87714,11,0
72544,7,0
77436,8,0
34430,1,0
76010,8,0
117848,25,0
110743,20,0
5540,0,0
91933,13,0
80991,9,0
63362,5,0
15731,0,0
42194,1,0
111902,21,0
72469,7,1
74814,7,0
51465,2,0
28441,0,0
80963,9,0
34943,1,1
36383,1,1
66044,5,5
19147,0,0
54806,3,0
38544,1,1
37995,1,1
14882,0,0
89635,12,0
100902,16,0
116487,24,0
70952,6,0
34916,1,1
95276,14,0
63384,5,0
44681,1,1
97640,15,0
86215,11,0
10171,0,0
48701,2,2
117175,24,0
54897,3,0
61007,4,0
47151,2,0
64369,5,0
109630,20,0
99863,16,0
36403,1,1
62452,4,0
19980,0,0
22351,0,0
96900,14,0
23619,0,0
10417,0,0
73327,7,0
42569,1,1
52422,2,0
72066,7,1
55384,3,0
51859,2,2
122525,28,0
102560,17,0
12066,0,0
96325,14,0
54308,3,0
86577,11,0
42896,1,0
28632,0,0
44424,1,1
56002,3,0
48224,2,0
59522,4,0
12680,0,0
5317,0,0
110900,20,0
91769,13,0
114657,22,0
98945,15,0
105351,18,1
11846,0,0
33113,1,0
86529,11,0
101688,16,0
31621,0,0
62606,4,0
98029,15,0
107301,19,0
5288,0,0
80953,9,0
120683,27,0
115013,23,0
79246,9,0
38788,1,1
118561,25,2
27237,0,0
63068,5,0
56140,3,0
82134,9,0
124790,30,0
15476,0,0
93931,13,0
117573,24,0
103817,17,0
33271,1,1
80526,9,0
35871,1,1
75747,8,0
34468,1,1
117339,24,0
112189,21,0
9037,0,0
73021,7,1
93752,13,0
12450,0,0
60311,4,0
52478,2,0
39000,1,0
3208,0,0
70150,6,0
24954,0,0
14194,0,0
35106,1,0
73064,7,0
49523,2,0
58610,3,0
51229,2,0
34625,1,1
96966,14,0
118172,25,1
44235,1,1
85113,10,0
31724,0,0
118500,25,1
35787,1,1
102711,17,0
100858,16,0
47393,2,0
38109,1,1
100182,16,0
108223,19,0
14682,0,0
111743,21,0
718,0,0
43807,1,0
19418,0,0
46290,1,1
54246,3,0
53899,3,0
123609,29,0
31690,0,0
13474,0,0
58410,3,0
116052,23,0
55780,3,0
116061,23,0
9658,0,0
118653,25,0
110413,20,1
42126,1,0
57365,3,0
22644,0,0
105676,18,1
78482,8,0
98184,15,0
73929,7,0
120832,27,0
63520,5,0
77956,8,1
41080,1,0
64030,5,0
59793,4,0
21941,0,0
116949,24,0
108277,19,0
11078,0,0
90246,12,0
51844,2,0
45808,1,1
119175,26,0
16408,0,0
97923,15,0
1458,0,0
80191,9,0
4190,0,0
27019,0,0
28447,0,0
34456,1,1
89177,12,0
124205,30,0
6501,0,0
112923,21,1
112176,21,0
93081,13,0
3309,0,0
96971,14,0
70694,6,0
24706,0,0
37421,1,0
45516,1,1
8452,0,0
19730,0,0
107423,19,0
114227,22,0
23,0,0
47144,2,0
102531,17,0
55273,3,0
46239,1,1
92339,13,0
119743,26,0
27697,0,0
113027,21,0
14841,0,0
60001,4,0
44457,1,1
79189,9,0
73514,7,0
15618,0,0
17382,0,0
33300,1,0
110424,20,0
71381,7,0
63466,5,1
121602,27,0
65371,5,0
123623,29,1
91538,12,0
85449,10,1
119470,26,0
25520,0,0
50655,2,2
99978,16,0
105102,18,0
15922,0,0
10639,0,0
27271,0,0
4935,0,0
58296,3,0
105650,18,0
123648,29,0
6299,0,0
50538,2,0
118235,25,0
65380,5,0
98810,15,0
37105,1,0
66552,5,0
38189,1,1
95243,14,0
45300,1,0
8589,0,0
102220,16,0
75964,8,0
23099,0,0
26310,0,0
40899,1,1
93793,13,0
41735,1,1
22071,0,0
86241,11,0
104752,17,0
90324,12,0
27421,0,0
123768,29,0
61368,4,0
70862,6,0
77298,8,0
11671,0,0
114466,22,0
123840,29,0
111772,21,0
19313,0,0
95526,14,0
84420,10,0
104704,17,0
117399,24,0
18718,0,0
102921,17,0
2762,0,0
119143,26,1
12266,0,0
86304,11,0
68152,6,0
43972,1,0
120371,26,0
111764,21,0
68884,6,0
117903,25,0
44997,1,1
120490,27,0
25756,0,0
60956,4,0
28588,0,0
38730,1,1
93484,13,0
10732,0,0
46012,1,1
98773,15,0
112211,21,1
114544,22,0
104487,17,1
69664,6,1
79357,9,0
52312,2,0
94555,14,0
60177,4,0
47747,2,0
105531,18,1
103759,17,0
14660,0,0
58469,3,0
87956,11,0
95217,14,0
109074,19,0
111646,21,0
3891,0,0
23546,0,0
89936,12,0
115601,23,0
99569,15,0
67139,6,0
108129,19,0
33764,1,1
50915,2,0
25084,0,0
105479,18,1
56166,3,3
18682,0,0
54829,3,0
29828,0,0
28342,0,0
27520,0,0
4764,0,0
101202,16,0
105336,18,1
115150,23,0
78555,8,1
11425,0,0
66295,5,5
48769,2,2
57561,3,0
69637,6,1
25206,0,0
50359,2,0
72451,7,0
25129,0,0
44426,1,1
33404,1,1
79492,9,0
98338,15,0
88819,11,0
102731,17,0
18630,0,0
27756,0,0
91223,12,0
79346,9,0
62202,4,0
33954,1,1
34549,1,1
62700,4,0
80114,9,0
123271,29,1
62500,4,0
124099,30,0
4269,0,0
74166,7,0
122068,28,0
92909,13,0
29972,0,0
5875,0,0
111063,20,0
75890,8,0
116606,24,0
15984,0,0
44155,1,1
90864,12,0
88125,11,0
88168,11,0
37833,1,0
38925,1,1
53321,2,0
13247,0,0
2713,0,0
28034,0,0
97157,15,0
100549,16,0
107965,19,0
48510,2,0
75065,8,0
86848,11,0
109462,20,0
78841,8,0
32094,0,0
26545,0,0
9368,0,0
78788,8,0
91304,12,0
3398,0,0
22589,0,0
74932,7,0
108845,19,0
34039,1,1
100759,16,0
67017,5,0
31861,0,0
14368,0,0
88681,11,0
14486,0,0
121032,27,0
23072,0,0
63070,5,1
92695,13,0
41956,1,1
1228,0,0
28216,0,0
52177,2,0
9506,0,0
42615,1,1
72464,7,0
112532,21,0
117400,24,0
27645,0,0
55855,3,0
47122,2,0
11175,0,0
63629,5,0
117298,24,0
118966,25,0
111172,20,0
89970,12,0
41261,1,0
94443,14,0
49933,2,0
65486,5,0
113426,21,0
61873,4,0
25320,0,0
104067,17,0
96209,14,0
51487,2,0
105696,18,1
21431,0,0
842,0,0
9751,0,0
51904,2,0
84070,10,0
93713,13,1
46377,1,1
75570,8,0
15348,0,0
89681,12,0
73011,7,0
119644,26,0
40493,1,0
56631,3,0
87209,11,0
17738,0,0
116546,24,1
39549,1,1
87698,11,0
4634,0,0
31824,0,0
106682,18,0
77691,8,0
99778,16,0
86503,11,0
15393,0,0
30820,0,0
80569,9,0
102803,17,0
33771,1,1
67430,6,0
108363,19,0
78544,8,0
79101,9,0
54676,3,0
62889,4,0
71297,7,0
32141,0,0
53786,3,0
37055,1,0
47444,2,0
512,0,0
30333,0,0
17254,0,0
16223,0,0
107068,19,0
41977,1,1
83407,10,0
109461,20,0
11854,0,0
42766,1,1
84550,10,0
1448,0,0
120782,27,0
115507,23,0
115514,23,0
87203,11,0
108416,19,0
16397,0,0
4724,0,0
48174,2,0
79994,9,0
62561,4,0
60274,4,0
81261,9,0
109489,20,0
99698,16,0
118968,25,0
12314,0,0
16131,0,0
44762,1,0
71413,7,0
68864,6,0
21229,0,0
33928,1,1
119888,26,1
11134,0,0
70042,6,0
94544,14,0
118442,25,0
100458,16,0
1568,0,0
28499,0,0
28079,0,0
39456,1,1
21550,0,0
7457,0,0
43561,1,1
41071,1,1
112725,21,0
63345,5,0
33212,1,1
61884,4,0
77423,8,1
68204,6,0
106469,18,1
119161,26,0
105999,18,1
30969,0,0
105826,18,0
19664,0,0
116257,23,0
79863,9,0
34023,1,1
58208,3,3
7134,0,0
25082,0,0
77046,8,1
81003,9,0
85608,10,0
45235,1,1
117969,25,0
55901,3,0
62997,5,0
28053,0,0
109008,19,0
63030,5,0
42799,1,1
25375,0,0
124633,30,0
33555,1,1
90562,12,0
103118,17,0
38168,1,1
16604,0,0
41363,1,1
30463,0,0
47641,2,0
42128,1,1
38001,1,1
48527,2,2
119402,26,0
109574,20,0
99686,16,0
87584,11,1
26342,0,0
18454,0,0
104284,17,0
94339,13,1
7206,0,0
102497,17,0
94904,14,0
112682,21,0
49732,2,0
109456,20,0
50427,2,0
96581,14,0
23489,0,0
40341,1,1
45768,1,1
79975,9,0
99507,15,0
42284,1,1
110906,20,0
19211,0,0
108068,19,0
57891,3,0
64011,5,0
9284,0,0
49003,2,2
47205,2,0
104399,17,17
59338,4,0
20958,0,0
97283,15,0
71858,7,0
6981,0,0
72086,7,1
74959,7,1
3752,0,0
106861,18,0
37789,1,1
113403,21,21
102,0,0
84384,10,0
92405,13,0
80581,9,0
109068,19,0
42813,1,0
48992,2,0
49218,2,0
62246,4,0
103640,17,0
24345,0,0
37802,1,1
482,0,0
19325,0,0
13561,0,0
111666,21,0
55179,3,1
37989,1,1
98861,15,2
55629,3,0
44032,1,0
118788,25,0
118658,25,0
51816,2,0
53104,2,2
41554,1,1
106384,18,0
84800,10,0
81403,9,0
111111,20,0
21808,0,0
43589,1,1
31329,0,0
27448,0,0
58083,3,0
17082,0,0
69983,6,0
117997,25,0
42737,1,0
23040,0,0
102976,17,0
64524,5,0
123222,29,0
114345,22,0
27008,0,0
117008,24,0
86756,11,0
116264,23,0
55345,3,0
13865,0,0
61661,4,0
26753,0,0
45655,1,0
71003,6,0
66850,5,0
46858,1,1
123272,29,0
75420,8,0
106058,18,0
71394,7,1
104480,17,0
37946,1,0
88647,11,11
8642,0,0
5047,0,0
41803,1,0
96540,14,0
77309,8,0
105834,18,0
92711,13,0
55907,3,3
78559,8,0
81064,9,0
102768,17,0
26721,0,0
60580,4,0
10205,0,0
45336,1,1
109004,19,0
28347,0,0
44571,1,1
57111,3,0
25182,0,0
20499,0,0
23837,0,0
116344,23,0
73499,7,0
50501,2,0
28843,0,0
18997,0,0
59448,4,0
28455,0,0
84894,10,0
35962,1,0
45889,1,1
66518,5,0
30986,0,0
90672,12,0
3746,0,0
40991,1,0
2148,0,0
99831,16,0
24001,0,0
58840,4,0
106457,18,1
21567,0,0
108200,19,0
26159,0,0
39039,1,0
14442,0,0
4442,0,0
31936,0,0
39501,1,1
124708,30,0
32072,0,0
81628,9,0
15403,0,0
12825,0,0
31395,0,0
36372,1,1
88642,11,0
24751,0,0
123699,29,0
72268,7,0
65396,5,0
79699,9,0
75789,8,0
37960,1,1
26334,0,0
92670,13,0
98899,15,0
4285,0,0
6188,0,0
979,0,0
95843,14,0
78882,8,0
8156,0,0
7290,0,0
44011,1,0
60875,4,0
121555,27,0
97629,15,0
14845,0,0
94911,14,0
89975,12,0
102713,17,0
10894,0,0
91546,12,0
107555,19,0
90144,12,0
36470,1,1
21772,0,0
50453,2,0
122840,28,0
54350,3,1
19669,0,0
111872,21,0
75674,8,0
52038,2,0
113162,21,0
86099,11,0
92482,13,0
74946,7,0
15047,0,0
61106,4,0
114279,22,1
100535,16,0
102610,17,0
113489,22,0
54193,3,0
102833,17,2
15662,0,0
12265,0,0
99669,16,0
123533,29,0
66581,5,0
17314,0,0
101901,16,0
26827,0,0
110757,20,0
93742,13,0
19910,0,0
25668,0,0
93492,13,0
48182,2,0
9464,0,0
50779,2,0
45470,1,1
14254,0,0
122329,28,0
115993,23,0
7246,0,0
91853,13,0
6166,0,0
104668,17,0
22109,0,0
85800,10,0
25331,0,0
77786,8,0
56157,3,0
16823,0,0
17535,0,0
40053,1,0
98503,15,0
74249,7,7
5610,0,0
42819,1,1
13132,0,0
92255,13,0
34065,1,1
100831,16,0
97040,14,0
52779,2,0
69412,6,1
73296,7,0
11280,0,0
89434,12,0
70349,6,0
117089,24,1
101486,16,0
109416,20,0
100272,16,0
76739,8,1
88093,11,0
108108,19,0
60406,4,0
32169,0,0
48620,2,0
54472,3,0
95778,14,0
51117,2,2
121546,27,0
80715,9,0
21282,0,0
40505,1,1
51711,2,0
13828,0,0
97533,15,0
110206,20,0
93222,13,0
106126,18,1
38994,1,1
118176,25,0
7677,0,0
21759,0,0
5726,0,0
91067,12,0
66970,5,0
108187,19,0
25603,0,0
83405,10,0
39382,1,1
101724,16,0
78470,8,0
46159,1,1
83542,10,0
65482,5,0
96466,14,0
68082,6,0
22372,0,0
29127,0,0
73554,7,1
34903,1,1
13208,0,0
82781,10,1
140,0,0
65816,5,0
120940,27,0
20865,0,0
91182,12,0
120503,27,0
121727,28,0
2437,0,0
82619,10,0
54123,3,0
36361,1,0
6321,0,0
45822,1,1
53561,2,0
48790,2,0
44087,1,1
8561,0,0
59652,4,0
78808,8,0
48705,2,0
26591,0,0
22221,0,0
18512,0,0
101500,16,0
55194,3,0
61348,4,0
86999,11,0
119685,26,0
12222,0,0
35914,1,1
18783,0,0
14729,0,0
20671,0,0
42085,1,0
30668,0,0
4155,0,0
32060,0,0
119679,26,0
122144,28,0
60090,4,0
35904,1,1
62944,5,0
39592,1,1
81627,9,0
21129,0,0
70206,6,1
57048,3,0
15693,0,0
117011,24,0
116882,24,0
68817,6,1
96668,14,0
27748,0,0
70598,6,1
103804,17,17
64100,5,0
60755,4,0
78205,8,1
72562,7,0
74177,7,0
113306,21,0
15425,0,0
113025,21,0
96506,14,0
95974,14,0
103250,17,0
94523,14,0
102385,17,0
68687,6,1
111837,21,1
107140,19,0
27519,0,0
107890,19,0
49992,2,0
15528,0,0
86781,11,0
107023,18,1
104836,18,1
74555,7,1
27363,0,0
28142,0,0
105088,18,1
97112,15,0
94381,13,0
36917,1,1
94204,13,0
85793,10,2
11420,0,0
114662,22,0
31675,0,0
21066,0,0
22128,0,0
21455,0,0
59586,4,0
115716,23,0
70957,6,0
120352,26,0
53999,3,0
109183,19,0
115865,23,0
83413,10,0
102718,17,1
54180,3,0
88081,11,0
17093,0,0
3431,0,0
70019,6,0
14158,0,0
32776,1,1
95946,14,0
82053,9,0
58511,3,0
123525,29,0
10741,0,0
5775,0,0
103082,17,0
58670,3,0
23596,0,0
122563,28,0
7063,0,0
57144,3,0
84763,10,0
85286,10,0
45451,1,1
66085,5,0
71008,6,0
95897,14,0
57759,3,1
5929,0,0
117280,24,1
116544,24,0
39249,1,1
80137,9,0
104296,17,0
110281,20,20
110265,20,0
51295,2,2
59636,4,0
64984,5,0
106321,18,0
96040,14,0
63548,5,1
84575,10,0
120274,26,0
121591,27,0
8763,0,0
98933,15,0
22130,0,0
30728,0,0
55515,3,1
10563,0,0
121281,27,0
5431,0,0
27153,0,0
78630,8,0
61867,4,0
47508,2,0
9071,0,0
57495,3,1
87975,11,0
107545,19,0
23373,0,0
68219,6,0
81535,9,0
41014,1,0
35000,1,1
47026,2,0
115880,23,0
15608,0,0
112298,21,0
13564,0,0
41058,1,0
63096,5,5
10606,0,0
109358,20,0
56252,3,0
23944,0,0
31847,0,0
111216,20,0
112202,21,0
43834,1,1
124200,30,0
91694,12,0
92220,13,0
28745,0,0
46439,1,1
105217,18,0
44509,1,1
99001,15,1
3616,0,0
51333,2,0
64040,5,0
111878,21,0
121125,27,0
121840,28,0
10235,0,0
122946,29,0
120571,27,0
109553,20,0
93310,13,1
55219,3,1
68421,6,0
93451,13,0
119533,26,0
111884,21,1
29141,0,0
73842,7,1
85570,10,0
14587,0,0
106135,18,0
24952,0,0
70174,6,0
34153,1,0
13842,0,0
89171,12,0
1166,0,0
50745,2,0
38564,1,1
51388,2,2
124170,30,0
121714,28,0
113691,22,0
64821,5,0
113299,21,0
101555,16,0
85831,10,0
76834,8,0
121025,27,0
45527,1,1
14700,0,0
71201,7,1
95321,14,0
57113,3,0
15267,0,0
7467,0,0
24441,0,0
19492,0,0
67226,6,0
85124,10,0
68672,6,0
23787,0,0
17681,0,0
91921,13,0
85082,10,0
34926,1,1
63546,5,0
19264,0,0
39124,1,0
94900,14,0
1053,0,0
106759,18,1
112537,21,0
120757,27,0
74746,7,0
65238,5,0
67324,6,1
48813,2,0
83993,10,0
123319,29,0
20020,0,0
99228,15,0
65668,5,0
124047,30,0
66476,5,0
5251,0,0
63947,5,5
2730,0,0
116441,24,1
39171,1,0
11530,0,0
123807,29,0
115311,23,0
35940,1,1
3394,0,0
14697,0,0
113059,21,1
95266,14,0
108233,19,0
66361,5,1
103105,17,1
43195,1,1
81933,9,0
108666,19,0
91113,12,0
23754,0,0
41639,1,0
16064,0,0
19164,0,0
117955,25,1
790,0,0
93051,13,0
29983,0,0
62973,5,0
48494,2,0
102189,16,0
120790,27,0
67227,6,0
20204,0,0
78217,8,1
116904,24,0
75669,8,0
12998,0,0
98688,15,0
104054,17,0
57611,3,1
22697,0,0
115379,23,0
25964,0,0
26581,0,0
74593,7,0
105552,18,1
72786,7,0
64073,5,5
57976,3,1
76492,8,0
77612,8,0
102822,17,0
109846,20,0
81242,9,0
3419,0,0
39575,1,1
96983,14,0
24410,0,0
50561,2,0
6529,0,0
81577,9,0
23735,0,0
1277,0,0
81549,9,0
2227,0,0
116204,23,0
116370,24,0
40686,1,0
938,0,0
46183,1,1
32404,0,0
54629,3,1
42820,1,1
67731,6,0
66536,5,0
68118,6,0
58924,4,0
108005,19,0
25521,0,0
99316,15,0
88863,11,0
44287,1,1
27101,0,0
120433,26,0
6652,0,0
6070,0,0
68824,6,0
11209,0,0
112887,21,0
90156,12,0
52363,2,0
93730,13,0
7783,0,0
123770,29,0
37290,1,0
55238,3,0
47557,2,0
49660,2,0
90428,12,0
35267,1,1
105540,18,0
121063,27,0
107619,19,0
20050,0,0
98165,15,0
53650,2,0
28046,0,0
29219,0,0
7900,0,0
12162,0,0
120177,26,1
71672,7,1
4385,0,0
85555,10,0
62776,4,0
6606,0,0
35019,1,1
44538,1,0
23530,0,0
90176,12,0
71157,7,1
105495,18,1
9689,0,0
108854,19,0
88812,11,0
54831,3,0
28175,0,0
82857,10,0
21559,0,0
23996,0,0
38033,1,0
